type,Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2
1.700000000000001,308.648348431011,292.9320131715249,126.90534662281067,68.27433084186352,445.2399609327899,349.69441233386397,331.6418314535218,90.47727740987298,133.09474054866087,337.0917382540804
1.710000000000001,308.903804072792,292.7101629767544,126.542393174593,68.00571897838789,445.83792079747275,350.46330133398743,330.795536405244,90.48243491259532,132.7591744638874,337.49955288428583
1.720000000000001,309.15864354296195,292.4877291236646,126.18012243688747,67.73795018398887,446.4355547124971,351.2313655405694,329.9494448560007,90.48749428176177,132.42453705783748,337.90715826383064
1.730000000000001,309.412866259001,292.2647143405148,125.81853503835289,67.47102315230218,447.0328612098291,351.99859493563235,329.1035697642993,90.49245499147104,132.0908255696146,338.3145547389826
1.740000000000001,309.66647164627557,292.0411213553926,125.45763159620341,67.20493657090299,447.6298388312254,352.7649795375942,328.257924045841,90.4973165147945,131.75803724063982,338.7217426611305
1.750000000000001,309.9194591380198,291.8169528961598,125.09741271623427,66.9396891213556,448.2264861282305,353.53050940176234,327.41252057298993,90.50207832378972,131.42616931468103,339.12872238677693
1.7600000000000011,310.171828175319,291.59221169039756,124.73787899284771,66.67527947926281,448.82280166217294,354.29517462082356,326.56737217424956,90.50673988951381,131.09521903788198,339.5354942775311
1.7700000000000011,310.4235782070917,291.3669004653517,124.37903100907927,66.41170631431555,449.4187840041618,355.0589653253316,325.7224916337384,90.51130068203774,130.76518365879122,339.9420587001011
1.7800000000000011,310.67470869007195,291.14102194787887,124.02086933662429,66.14896829034218,450.0144317350827,355.82187168418903,324.8778916906734,90.51576017045988,130.43606042839141,340.34841602628626
1.7900000000000011,310.9252190887909,290.91457886439275,123.66339453586467,65.88706406535833,450.6097434455933,356.5838839051276,324.0335850388546,90.52011782292043,130.10784660012845,340.754566632969
1.8000000000000012,311.1751088755597,290.6875739408099,123.30660715589603,65.62599229161606,451.2047177361183,357.3449922351833,323.1895843261543,90.52437310661541,129.78053942994055,341.1605109021064
1.8100000000000012,311.4243775304498,290.4600099024969,122.95050773455489,65.36575161565378,451.7993532168447,358.1051869611694,322.34590215400993,90.52852548781134,129.45413617628748,341.56624922072183
1.8200000000000012,311.6730245412758,290.2318894742166,122.5950967984464,65.10634067834546,452.39364850771574,358.86445841014415,321.5025510769204,90.53257443185964,129.1286341001797,341.9717819808961
1.8300000000000012,311.92104940357575,290.00321538007574,122.24037486297213,64.84775811495051,452.9876022384259,359.62279694987484,320.6595436019477,90.53651940321124,128.80403046520803,342.37710957975816
1.8400000000000012,312.16845162059286,289.77399034347206,121.88634243235818,64.59000255516293,453.581213048414,360.3801929892992,319.8168921882207,90.54035986543167,128.4803225375724,342.782232419476
1.8500000000000012,312.41523070325684,289.54421708704143,121.53299999968345,64.33307262316129,454.174479586857,361.1366369789815,318.97460924644423,90.54409528121573,128.15750758611165,343.18715090724686
1.8600000000000012,312.66138617016395,289.3138983326065,121.18034804690852,64.07696693765786,454.7674005126632,361.89211941156486,318.132707138412,90.54772511240296,127.83558288233256,343.59186545528763
1.8700000000000012,312.90691754755807,289.0830368011242,120.82838704490429,63.8216841119485,455.3599744944649,362.64663082222,317.2911981765235,90.55124881999251,127.51454570043965,343.9963764808243
