Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2,direct_elas_taxi_source2,direct_elas_m11,direct_elas_m21,direct_elas_m31,direct_elas_m41,direct_elas_m12,direct_elas_m22,direct_elas_m32,direct_elas_m42,direct_elas_l11,direct_elas_l21,direct_elas_l31,direct_elas_l41,direct_elas_l61,direct_elas_l12,direct_elas_l22,direct_elas_l32,direct_elas_l42,direct_elas_l62,type
0.1771048244326411,0.24014983933747047,0.22783697383146734,0.10628983644793043,0.24861852595049033,0.4210652691364669,0.3057369109146707,0.01736963710186928,0.17816141074474415,0.07766677210224894,-0.060523934053900684,0.0,0.0,0.04577356230761164,0.0,0.0,0.0,0.23904284907223255,0.0,-0.16450507661402888,0.36315557732569215,-0.006722948675815326,0.024607439802496342,-0.36236886458317347,0.015177889250769107,-0.06930635749499202,0.08336995560540914,-0.007522071516434207,-0.006284953233144432,0.5
0.29160539590641843,0.4437441838948178,0.07368196137237625,0.0017972017297422133,0.18917125709664553,0.0025691819799751095,0.009373906046098897,0.5888215812798412,0.37762100729142484,0.02161432340265989,-0.0002609226132135734,0.05573865470334409,0.0,0.0,0.0,0.0006166352929729378,0.0,0.0,0.0,-0.14694785248734746,0.005073554460151359,-0.007994336127769128,0.007180631091701754,-0.005914812428742137,0.004958839422362583,-0.045160760296295885,0.02376404653222277,-0.0856092692340857,-0.004784766120399727,0.5
0.12491739572171072,0.2687284316806686,0.13174780737552724,0.06854892004208522,0.406057445180008,0.03139079772397889,0.7618609762799935,0.0008563858037278776,0.008815856360612578,0.19707598383168687,-0.19254570435118082,0.10241051147556211,0.0,0.0,0.0,0.45504096157463114,0.0,0.0,0.0,-0.2928523004112787,0.5174991407910634,-0.010134729299099476,0.031491353042675176,-0.5307303450626402,0.041978331366992694,-0.010689903788002785,0.21882544203124887,-0.0011578803736044764,-0.0009963430648308588,0.5
0.2464525152614368,0.2784347438071934,0.11589521694062808,0.09997925003538302,0.2592382739553584,0.059103506767749635,0.12961783962384807,0.004891955902876846,0.04464018336057293,0.7617465143449522,-0.5966996261967696,0.07087357322806691,0.0,0.0,0.0,1.4101730941791106,0.0,0.0,0.0,-0.17153191603592452,0.3571742192510561,-0.009151906446640249,0.014107924534259473,-0.35809062764115934,0.1488629425292197,-0.6518248006196187,0.7562861046379233,-0.08571579620319128,-0.05939016747043221,0.5
0.1372334602715543,0.1572779016220779,0.22382402956111136,0.15507961789867025,0.3265849906465865,0.18622005300502453,0.43145147052303773,0.005862720302608165,0.015291560889766976,0.36117419527956224,-0.345346747106163,0.07066551252888935,0.0,0.0,0.0,0.8161538394709742,0.0,0.0,0.0,-0.2358007502534599,0.8564206555654643,-0.008623668796398603,0.036225382517867916,-0.857308686965333,0.07701866404861124,-0.04404423975462204,0.4378781287494065,-0.01742835379884055,-0.004006914065166917,0.5
0.3076636852261161,0.3475893085685816,0.10379124790005498,0.08953752708017292,0.15141823122507464,0.039428340438189984,0.08646891846255808,0.008567013687203834,0.029779761692994868,0.8357559657190539,-0.6335336435764358,0.04307200679988313,0.0,0.0,0.0,1.4972224871716955,0.0,0.0,0.0,-0.10018990995627572,0.16309446045957499,-0.005825301933528245,0.006442022453199924,-0.1635129148829037,0.16332610645455237,-0.6920616718701516,0.8297650357942287,-0.23890567141041458,-0.06305629757131784,0.5
0.3010182419470565,0.16777906868485387,0.16534451931895075,0.10561086104343705,0.2602473090057021,0.5690015742524426,0.21294582929381486,0.004163498027824358,0.07029846724904536,0.14359063117687323,-0.12965395338626096,0.06549328857545621,0.0,0.0,0.0,0.30640963827077344,0.0,0.0,0.0,-0.18150869757295623,0.34940478256481466,-0.013429711974416041,0.02290682390206096,-0.39241000053809355,0.02957791820342341,-0.04959012165738959,0.17037984105515278,-0.004331202869228527,-0.005061476380591443,0.5
0.2052884944600347,0.3707545428223475,0.18141396383474762,0.03909697330419188,0.20344602557867875,0.08310217403394911,0.7964919527786327,0.010958570108832078,0.05026990992408157,0.05917739315450463,-0.05471342895449821,0.0,0.0,0.031303349937866536,0.0,0.0,0.0,0.18213622476413951,0.0,-0.15421457779908204,0.11861233612581513,-0.00642275693330518,0.019534219724754096,-0.12341582843078663,0.01324836715155275,-0.016803237592872753,0.06782606476801785,-0.004578502115561729,-0.0015889300940957207,0.5
0.24260577482221887,0.14873380631600017,0.1706209349810051,0.1585676284988201,0.2794718553819564,0.8182167274549698,0.04918236387572584,0.004003080355754383,0.04280358787265977,0.08579424044089051,-0.08050014645038439,0.06912784791901012,0.0,0.0,0.0,0.19024503387970212,0.0,0.0,0.0,-0.18624859802876842,0.6345735595007256,-0.010825915227050405,0.02588021943764027,-0.6572509943684255,0.016886645016256994,-0.018542091606861405,0.09235329763438714,-0.002314659354301002,-0.0017453350922469672,0.5
0.1413426259930682,0.4680381917560056,0.11365355225710336,0.05602448178062637,0.22094114821319602,0.014084046949071618,0.6079586352397502,0.003562415849288585,0.024002791028928504,0.3503921109329606,-0.33180791482479527,0.061160227197343826,0.0,0.0,0.0,0.7841576789714658,0.0,0.0,0.0,-0.17162664008428596,0.18698960406280696,-0.004710210651488997,0.012195501031235016,-0.19624249489350698,0.08038827682042478,-0.06816824322419492,0.38524150275783964,-0.011454813555164537,-0.006501723790119979,0.5
