type,PTaggE1,metroaggE1,taxiaggE1,moreaggE1,bundleaggE1,PTaggE2,metroaggE2,taxiaggE2,moreaggE2,bundleaggE2
3.0900000000000025,0.15324470628227324,-0.33276511226883776,-0.9922201577555892,-1.3380525226342455,-324.37905891048365,0.40314044310999175,-1.0064478322633519,-0.046802477259100854,-0.7603628934038928,-262.4712435696897
3.1000000000000023,0.15308614172735704,-0.334475945726874,-0.996107968544939,-1.3431375494063336,-325.4494798563401,0.4027233177580195,-1.0109873146366575,-0.047556751523476215,-0.7627847339311639,-263.3343057913226
3.110000000000002,0.15292455827466353,-0.33618976154072605,-0.9999987138549641,-1.3482257956732395,-326.5195259606633,0.40229951455515656,-1.0155310760480176,-0.04831686631832914,-0.7652085316760221,-264.1976940442409
3.1200000000000023,0.15275996610549553,-0.3379065504688696,-1.0038923805968352,-1.3533172461656615,-327.5891948669832,0.4018690819154423,-1.0200790915478255,-0.04908283847608925,-0.7676343211352804,-265.06141342236333
3.1300000000000026,0.15259237537482026,-0.3396263032950189,-1.007788955707228,-1.3584118856436638,-328.658484251972,0.40143206817714794,-1.0246313366502837,-0.04985468475213915,-0.7700621368833691,-265.9254690387092
3.1400000000000023,0.1524217962112041,-0.3413490108281749,-1.0116884261485077,-1.363509698896922,-329.7273918253757,0.4009885216002857,-1.0291877873373794,-0.05063242182413153,-0.7724920135699674,-266.7898660250186
3.150000000000002,0.15224823871674864,-0.34307466390267216,-1.0155907789089151,-1.3686106707449666,-330.7959153299423,0.40053849036412575,-1.033748420062818,-0.05141606629131529,-0.7749239859176283,-267.65460953137153
3.1600000000000024,0.15207171296702796,-0.3448032533782243,-1.0194960010027474,-1.3737147860374237,-331.86405254135013,0.40008202256472697,-1.0383132117559037,-0.0522056346738707,-0.7773580887194002,-268.51970472580547
3.1700000000000026,0.15189222901102703,-0.3465347701399692,-1.0234040794705384,-1.3788220296542533,-332.9318012681342,0.3996191662124758,-1.042882139825382,-0.05300114341225054,-0.7797943568364404,-269.3851567939329
3.1800000000000024,0.1517097968710816,-0.34826920509851167,-1.0273150013792385,-1.383932386505985,-333.9991593516122,0.3991499692296425,-1.0474551821632239,-0.053802608866533555,-0.7822328251956282,-270.2509709385574
3.190000000000002,0.1515244265428188,-0.35000654918996693,-1.0312287538223914,-1.3890458415339535,-335.066124665809,0.398674479447941,-1.0520323171483745,-0.054610047315784546,-0.784673528787173,-271.1171523792886
3.2000000000000024,0.15133612799509916,-0.3517467933760018,-1.0351453239203106,-1.3941623797105311,-336.13269511738,0.39819274460610965,-1.0566135236504406,-0.05542347495742394,-0.7871165026622166,-271.9837063521578
3.210000000000002,0.1511449111699598,-0.3534899286438745,-1.0390646988202505,-1.3992819860393544,-337.19886864553337,0.39770481234749816,-1.0611987810333352,-0.056242907906605986,-0.7895617819304351,-272.85063810923106
3.2200000000000024,0.15095078598255876,-0.3552359460064747,-1.042986865696581,-1.404404645555555,-338.26464322195125,0.3972107302176712,-1.0657880691588695,-0.057068362195607666,-0.7920094017576389,-273.7179529182226
3.230000000000002,0.15075376232112048,-0.35698483650236135,-1.0469118117509568,-1.4095303433259831,-339.3300168507102,0.3967105456620202,-1.070381368390296,-0.057899853773225464,-0.7944593973633679,-274.5856560621075
3.2400000000000024,0.1505538500468824,-0.35873659119580026,-1.0508395242124857,-1.414659064449431,-340.39498756820007,0.3962043060233951,-1.074978659595797,-0.0587373985041818,-0.7969118040184869,-275.4537528387338
3.2500000000000027,0.15035105899404275,-0.36049120117679984,-1.054769990337895,-1.4197907940568537,-341.4595534430419,0.3956920585397429,-1.0795799241519193,-0.05958101216854202,-0.79936665704278,-276.3222485604335
3.2600000000000025,0.15014539896970974,-0.3622486575611462,-1.0587031974116983,-1.4249255173115871,-342.52371257600527,0.3951738503417651,-1.0841851439469603,-0.06043071046113941,-0.8018239918025423,-277.1911485536338
3.2700000000000022,0.14993687975385106,-0.3640089514904379,-1.0626391327463565,-1.4300632194095662,-343.587463099924,0.394649728450586,-1.0887943013842956,-0.06128650899101201,-0.8042838437081742,-278.06045815846744
3.2800000000000025,0.14972551109924578,-0.3657720741321181,-1.0665777836824404,-1.4352038855795362,-344.65080317961105,0.39411973977543424,-1.0934073793856578,-0.062148423280847506,-0.8067462482117732,-278.93018272838253
3.2900000000000027,0.14951130273143629,-0.36753801667950725,-1.0705191375887917,-1.4403475010832667,-345.71373101177267,0.39358393111134315,-1.0980243613943497,-0.063016468766439,-0.8092112408047271,-279.800327629752
3.3000000000000025,0.1492942643486821,-0.3693067703518335,-1.0744631818626789,-1.4454940512157604,-346.77624482492087,0.3930423491368619,-1.102645231378414,-0.06389066079615095,-0.8116788570153091,-280.67089824148314
3.3100000000000023,0.14907440562191407,-0.3710783263942631,-1.078409903929955,-1.4506435213054605,-347.8383428792859,0.39249504041178296,-1.1072699738337373,-0.06477101463039506,-0.8141491324062724,-281.54189995462644
3.3200000000000025,0.14885173619469066,-0.3728526760779293,-1.0823592912452131,-1.4557958967144564,-348.9000234667268,0.39194205137488247,-1.1118985737871017,-0.06565754544111647,-0.8166221025724489,-282.41333817198387
3.3300000000000027,0.14862626568315446,-0.3746298106999599,-1.0863113312919361,-1.4609511628386858,-349.9612849106412,0.39138342834168177,-1.1165310167991735,-0.06655026831129057,-0.8190978031383482,-283.28521830771774
3.3400000000000025,0.14839800367599026,-0.3764097215835042,-1.0902660115826515,-1.4661093051081353,-351.02212556587483,0.39081921750221615,-1.1211672889674422,-0.06744919823443031,-0.821576269755761,-284.15754578695834
3.3500000000000023,0.14816695973438437,-0.3781924000777598,-1.0942233196590785,-1.4712703089870396,-352.08254381862906,0.3902494649188278,-1.1258073769290886,-0.06835435011410354,-0.8240575381013632,-285.030326045413
3.3600000000000025,0.14793314339198466,-0.3799778375579961,-1.0981832430922769,-1.4764341599740773,-353.14253808636823,0.38967421652396705,-1.1304512678638041,-0.0692657387634626,-0.8265416438743273,-285.9035645289729
3.3700000000000028,0.14769656415486182,-0.3817660254255794,-1.1021457694827925,-1.4816008436025652,-354.2021068177257,0.38909351811801557,-1.1350989494965422,-0.07018337890478273,-0.8290286227939336,-286.7772666933218
3.3800000000000026,0.147457231501472,-0.38355695510799487,-1.106110886460801,-1.4867703454406487,-355.2612484924091,0.3885074153671227,-1.1397504101002132,-0.07110728516901252,-0.8315185105971903,-287.65143800354343
3.3900000000000023,0.1472151548826203,-0.3853506180588693,-1.110078581686251,-1.4919426510914924,-356.3199616211047,0.38791595380106153,-1.1444056384983143,-0.07203747209533579,-0.8340113430364534,-288.52608393372986
3.4000000000000026,0.1469703437214253,-0.3871470057579916,-1.1140488428490063,-1.497117746193468,-357.37824474538087,0.38731917881109684,-1.1490646240675009,-0.07297395413074388,-0.8365071558770575,-289.4012099665894
3.410000000000003,0.1467228074132849,-0.38894610971133253,-1.1180216576689816,-1.502295616420337,-358.4360964375903,0.38671713564787324,-1.1537273567400934,-0.07391674562961839,-0.8390059848949467,-290.27682159305436
3.4200000000000026,0.14647255532584286,-0.3907479214510646,-1.1219970138962823,-1.5074762474814354,-359.4935153007719,0.3861098694193234,-1.1583938270065175,-0.07486586085332712,-0.8415078658743167,-291.15292431188965
3.4300000000000024,0.14621959679895724,-0.3925524325355789,-1.12597489931134,-1.5126596251218536,-360.5504999685516,0.385497425088588,-1.1630640259176872,-0.07582131396982984,-0.8440128346052602,-292.0295236293014
